age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
81,management,married,secondary,no,945,yes,yes,unknown,13,aug,512,12,-1,0,unknown,no
27,admin.,married,secondary,no,560,no,no,cellular,26,nov,57,13,-1,0,unknown,no
38,admin.,married,secondary,no,2460,no,no,unknown,13,aug,153,11,-1,0,unknown,no
63,blue-collar,married,secondary,no,581,no,no,cellular,11,may,244,23,-1,0,unknown,no
44,unknown,married,tertiary,no,-239,yes,no,unknown,5,jun,26,17,-1,0,unknown,no
83,self-employed,married,secondary,no,-1354,yes,no,cellular,25,aug,61,15,339,1,success,no
58,blue-collar,single,secondary,no,7992,yes,no,cellular,26,jul,162,28,-1,0,unknown,no
30,admin.,married,secondary,no,3801,yes,no,cellular,14,jul,120,9,-1,0,unknown,no
26,technician,married,secondary,no,275,no,no,cellular,22,may,101,4,-1,0,unknown,no
53,services,single,primary,no,5236,yes,no,cellular,3,jul,6,12,-1,0,unknown,no
75,unemployed,married,secondary,no,2992,yes,no,cellular,18,feb,678,3,-1,0,unknown,no
71,entrepreneur,married,primary,no,1537,no,no,cellular,3,jul,529,20,146,4,other,no
29,services,married,tertiary,no,-1665,yes,no,cellular,6,aug,128,17,-1,0,unknown,no
31,management,married,primary,no,-1061,no,no,cellular,26,may,51,22,-1,0,unknown,no
51,admin.,married,secondary,no,4327,yes,no,cellular,8,apr,18,7,121,3,other,no
70,technician,divorced,primary,no,3678,yes,no,cellular,24,nov,33,7,67,3,success,no
37,management,married,secondary,no,-2696,no,no,unknown,28,sep,237,21,-1,0,unknown,no
92,admin.,divorced,tertiary,no,199,yes,no,cellular,21,may,341,26,395,6,failure,no
33,management,married,secondary,no,3461,yes,yes,unknown,17,may,43,12,245,3,failure,no
87,housemaid,married,secondary,no,4759,no,yes,unknown,1,may,30,26,101,6,other,no
73,retired,married,tertiary,no,2965,no,no,telephone,28,jun,303,21,-1,0,unknown,no
75,admin.,married,tertiary,no,53,no,no,unknown,7,aug,187,22,-1,0,unknown,no
21,technician,married,secondary,no,2130,no,no,cellular,18,may,119,10,-1,0,unknown,no
21,management,married,secondary,no,789,yes,yes,cellular,29,aug,333,28,-1,0,unknown,no
37,services,married,tertiary,no,2567,yes,no,cellular,4,nov,156,8,43,4,other,no
27,services,married,secondary,no,5856,no,yes,cellular,10,may,161,9,-1,0,unknown,no
41,retired,married,secondary,no,-924,yes,no,cellular,5,feb,4,14,-1,0,unknown,no
43,retired,married,primary,no,2264,yes,no,unknown,8,aug,97,6,-1,0,unknown,no
54,entrepreneur,married,unknown,no,1131,yes,no,telephone,26,aug,1,19,-1,0,unknown,no
71,services,single,primary,no,633,yes,yes,unknown,25,may,664,22,-1,0,unknown,no
38,entrepreneur,single,primary,no,1002,yes,no,cellular,13,jul,89,15,-1,0,unknown,no
91,services,married,secondary,no,5362,yes,yes,unknown,17,aug,51,20,-1,0,unknown,no
55,admin.,married,unknown,no,3160,no,no,unknown,25,may,24,20,-1,0,unknown,no
63,retired,married,secondary,no,-15,yes,no,unknown,21,may,12,27,287,5,failure,no
21,retired,divorced,secondary,no,3370,no,no,unknown,4,may,560,27,-1,0,unknown,no
77,unknown,married,primary,no,-254,no,no,cellular,10,dec,47,7,-1,0,unknown,no
74,blue-collar,single,secondary,no,-3945,yes,no,cellular,21,may,247,22,-1,0,unknown,no
62,self-employed,married,tertiary,no,-5491,yes,no,cellular,30,may,271,24,-1,0,unknown,no
37,self-employed,married,secondary,no,2924,yes,no,unknown,25,mar,98,27,-1,0,unknown,no
34,blue-collar,married,secondary,no,568,yes,yes,cellular,8,dec,462,8,-1,0,unknown,no
88,retired,married,tertiary,no,4414,no,no,unknown,10,may,62,3,296,3,failure,no
21,retired,single,secondary,no,2583,yes,no,cellular,13,aug,19,11,-1,0,unknown,no
31,unknown,married,secondary,no,2203,yes,yes,cellular,12,feb,18,4,-1,0,unknown,no
20,unemployed,married,secondary,no,69,yes,no,cellular,21,aug,92,2,-1,0,unknown,no
75,admin.,married,secondary,no,2986,no,yes,cellular,13,aug,160,1,-1,0,unknown,no
72,unemployed,single,secondary,no,6077,yes,no,cellular,27,apr,256,7,-1,0,unknown,no
21,technician,married,primary,no,-4635,no,no,cellular,30,apr,336,24,-1,0,unknown,no
41,management,married,secondary,no,972,no,no,cellular,10,may,50,12,-1,0,unknown,no
51,technician,married,primary,no,5457,yes,no,unknown,21,may,297,8,-1,0,unknown,no
47,blue-collar,married,secondary,no,-2014,yes,no,cellular,1,aug,52,13,-1,0,unknown,no
36,student,single,secondary,no,1822,yes,no,cellular,9,apr,1515,6,-1,0,unknown,yes
48,technician,married,secondary,no,-627,yes,no,unknown,3,jul,824,7,-1,0,unknown,yes
77,admin.,married,secondary,no,619,yes,no,cellular,17,may,27,24,-1,0,unknown,no
77,technician,married,secondary,no,-3897,yes,no,cellular,21,may,274,20,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,4376,yes,no,cellular,10,jan,602,24,-1,0,unknown,yes
66,services,married,secondary,no,1873,no,no,cellular,19,may,21,6,-1,0,unknown,no
80,technician,married,secondary,no,-2911,no,no,telephone,6,may,34,12,-1,0,unknown,no
39,technician,divorced,tertiary,no,2677,no,no,unknown,7,jun,109,7,-1,0,unknown,no
41,management,married,unknown,no,2046,yes,no,cellular,11,may,25,10,-1,0,unknown,no
93,technician,divorced,secondary,no,-644,no,no,cellular,16,aug,559,7,-1,0,unknown,no
47,blue-collar,married,tertiary,no,7326,yes,no,cellular,4,oct,537,24,-1,0,unknown,yes
75,admin.,married,tertiary,no,2970,yes,no,cellular,4,sep,766,27,-1,0,unknown,yes
48,blue-collar,single,secondary,no,5292,yes,yes,telephone,18,dec,59,15,-1,0,unknown,no
81,technician,divorced,primary,no,938,yes,no,cellular,18,nov,11,21,-1,0,unknown,no
36,management,married,unknown,no,-3453,yes,no,telephone,7,may,151,2,-1,0,unknown,no
65,technician,divorced,secondary,no,-5548,no,no,cellular,11,may,548,8,-1,0,unknown,no
62,blue-collar,married,tertiary,no,-1619,yes,no,cellular,5,jul,262,17,-1,0,unknown,no
72,unknown,single,tertiary,no,5465,yes,no,cellular,21,may,1647,16,13,8,other,yes
72,self-employed,married,secondary,no,-107,yes,yes,cellular,28,nov,609,29,-1,0,unknown,no
35,retired,married,secondary,no,4545,no,yes,cellular,18,may,128,13,75,2,success,no
80,management,divorced,primary,no,-2077,no,no,cellular,7,aug,10,18,139,7,other,no
64,entrepreneur,divorced,tertiary,no,-565,no,no,cellular,2,jul,1,21,124,2,other,no
92,blue-collar,married,secondary,no,-133,yes,no,cellular,29,nov,266,4,-1,0,unknown,no
74,technician,married,secondary,no,2097,no,no,cellular,28,aug,638,12,-1,0,unknown,no
62,entrepreneur,married,primary,no,-2634,yes,no,unknown,5,may,151,11,-1,0,unknown,no
50,management,married,secondary,no,-961,no,no,cellular,5,may,535,2,-1,0,unknown,no
34,technician,married,tertiary,no,722,no,no,cellular,19,sep,215,20,19,1,failure,no
87,technician,married,secondary,no,-2606,yes,no,unknown,2,nov,26,23,125,1,failure,no
21,technician,married,secondary,no,-3856,no,no,cellular,19,aug,413,21,390,9,failure,no
37,management,single,secondary,yes,1507,yes,no,telephone,27,aug,175,16,-1,0,unknown,no
64,technician,married,secondary,no,-2560,yes,yes,cellular,5,may,13,13,-1,0,unknown,no
32,admin.,married,secondary,no,5065,no,no,cellular,12,jun,434,4,-1,0,unknown,no
87,admin.,married,tertiary,no,5148,yes,yes,cellular,13,nov,365,2,-1,0,unknown,no
64,retired,single,tertiary,no,-328,no,yes,unknown,22,may,157,18,375,4,failure,no
92,blue-collar,married,secondary,no,3228,yes,no,cellular,20,jun,5,1,252,3,other,no
26,services,married,tertiary,no,1629,no,no,cellular,7,may,109,26,235,2,failure,no
33,admin.,single,secondary,yes,4625,no,no,cellular,2,jul,147,22,-1,0,unknown,no
86,admin.,single,secondary,no,47,no,no,unknown,30,jul,46,6,-1,0,unknown,no
78,self-employed,single,secondary,no,2953,yes,no,unknown,22,jul,45,20,60,7,other,no
27,management,divorced,secondary,no,2357,yes,yes,unknown,14,may,47,25,-1,0,unknown,no
67,management,single,unknown,no,2204,no,no,unknown,25,may,119,29,56,3,failure,no
20,admin.,single,tertiary,no,-425,no,no,cellular,26,aug,438,20,-1,0,unknown,no
94,blue-collar,married,secondary,no,4979,yes,yes,unknown,5,dec,367,19,-1,0,unknown,no
87,retired,married,tertiary,no,198,yes,no,cellular,20,may,2,27,43,5,failure,no
68,technician,married,secondary,no,179,no,no,cellular,30,apr,2,10,-1,0,unknown,no
36,admin.,married,secondary,no,-738,no,no,unknown,25,aug,20,9,-1,0,unknown,no
59,services,married,secondary,no,-557,no,no,cellular,22,may,162,17,-1,0,unknown,no
52,housemaid,married,tertiary,no,702,no,no,unknown,12,may,566,29,-1,0,unknown,no
63,student,single,secondary,no,2771,yes,yes,unknown,4,jul,51,15,-1,0,unknown,no
43,blue-collar,married,primary,no,3772,no,no,cellular,17,jul,167,2,-1,0,unknown,no
86,blue-collar,married,secondary,no,1807,yes,no,unknown,16,may,10,17,-1,0,unknown,no
81,admin.,divorced,secondary,no,5670,yes,no,cellular,25,dec,5,7,-1,0,unknown,no
54,retired,married,unknown,no,1775,yes,no,unknown,10,may,1,28,-1,0,unknown,no
66,blue-collar,married,secondary,no,-3964,yes,no,cellular,3,may,344,29,-1,0,unknown,no
38,technician,married,primary,no,-2041,no,no,cellular,22,may,6,16,-1,0,unknown,no
91,self-employed,divorced,primary,no,3522,no,no,unknown,1,aug,82,17,-1,0,unknown,no
81,technician,married,primary,no,445,no,no,cellular,6,sep,267,27,-1,0,unknown,no
22,services,single,secondary,no,240,no,no,cellular,3,may,248,27,184,5,other,no
87,blue-collar,married,secondary,no,-1471,yes,no,unknown,19,apr,14,1,-1,0,unknown,no
21,blue-collar,married,tertiary,no,221,no,no,cellular,27,may,76,22,-1,0,unknown,no
56,blue-collar,married,tertiary,no,265,no,no,cellular,7,apr,263,22,-1,0,unknown,no
52,admin.,single,tertiary,no,2893,yes,no,unknown,27,jul,128,27,-1,0,unknown,no
18,housemaid,single,secondary,no,688,yes,no,cellular,9,aug,161,16,-1,0,unknown,no
41,retired,single,secondary,no,5251,yes,no,cellular,22,may,59,28,232,9,failure,no
74,management,single,tertiary,no,-542,yes,no,cellular,12,nov,9,21,-1,0,unknown,no
87,unknown,married,secondary,no,2035,yes,no,cellular,30,aug,109,4,-1,0,unknown,no
58,blue-collar,single,secondary,no,-3545,no,no,cellular,14,may,296,16,-1,0,unknown,no
71,admin.,married,secondary,no,3398,no,no,cellular,1,apr,375,24,374,9,failure,no
63,blue-collar,single,secondary,no,-2840,no,no,cellular,25,jun,231,3,-1,0,unknown,no
77,admin.,married,tertiary,no,3132,no,no,cellular,13,jun,128,1,26,7,other,no
77,admin.,married,tertiary,no,-4099,yes,no,cellular,21,jul,225,17,-1,0,unknown,no
74,management,married,secondary,no,-1678,yes,no,cellular,2,jul,314,5,-1,0,unknown,no
48,unknown,married,secondary,no,3935,yes,no,unknown,3,may,363,3,-1,0,unknown,no
41,technician,married,tertiary,no,6114,yes,no,cellular,11,jan,25,19,-1,0,unknown,no
53,blue-collar,single,secondary,no,-6726,no,no,telephone,5,aug,419,11,-1,0,unknown,no
47,technician,married,primary,no,-1847,no,no,cellular,28,aug,16,15,-1,0,unknown,no
41,blue-collar,married,tertiary,no,6910,yes,no,cellular,2,nov,527,2,-1,0,unknown,yes
47,management,single,primary,no,1848,yes,no,cellular,14,nov,128,25,-1,0,unknown,no
24,blue-collar,married,tertiary,no,-1674,no,yes,unknown,28,may,204,27,-1,0,unknown,no
52,technician,single,secondary,no,5853,no,no,cellular,13,may,88,29,-1,0,unknown,no
72,blue-collar,married,tertiary,no,3178,no,no,unknown,14,sep,143,22,-1,0,unknown,no
31,unknown,divorced,secondary,no,1752,yes,no,cellular,28,nov,481,7,138,1,other,no
27,blue-collar,married,secondary,no,-4329,yes,no,cellular,3,feb,90,18,-1,0,unknown,no
33,management,married,secondary,no,7709,yes,no,unknown,8,may,214,27,320,2,success,no
71,unknown,married,secondary,no,2209,no,no,unknown,13,apr,268,1,-1,0,unknown,no
94,admin.,married,secondary,no,493,yes,no,unknown,22,aug,40,8,277,3,other,no
87,blue-collar,divorced,secondary,no,5807,yes,no,cellular,12,aug,388,16,197,2,other,no
61,self-employed,married,tertiary,no,-1328,no,no,unknown,18,aug,1800,26,-1,0,unknown,yes
90,admin.,married,unknown,no,-1858,yes,no,unknown,18,may,43,15,-1,0,unknown,no
62,management,married,secondary,no,-1497,no,no,cellular,17,may,376,4,-1,0,unknown,no
73,technician,single,tertiary,no,282,yes,yes,cellular,7,may,41,13,-1,0,unknown,no
74,retired,married,secondary,no,1502,yes,no,cellular,22,may,774,25,-1,0,unknown,yes
38,blue-collar,divorced,primary,no,3342,no,no,cellular,13,dec,136,12,-1,0,unknown,no
85,services,married,secondary,no,-2331,yes,yes,cellular,13,mar,1008,9,-1,0,unknown,yes
67,management,married,primary,no,2331,yes,no,unknown,6,may,18,13,-1,0,unknown,no
50,technician,married,secondary,no,-385,yes,no,cellular,21,aug,403,11,-1,0,unknown,no
24,services,single,primary,no,1097,no,no,cellular,19,may,165,12,-1,0,unknown,no
87,technician,single,secondary,no,5049,no,no,cellular,24,nov,88,4,-1,0,unknown,no
32,self-employed,married,secondary,no,2900,no,no,cellular,19,may,355,26,-1,0,unknown,no
49,admin.,married,secondary,no,3150,no,no,cellular,21,sep,260,3,-1,0,unknown,no
92,self-employed,single,secondary,no,-426,no,no,unknown,24,aug,601,5,-1,0,unknown,no
37,retired,married,primary,no,7198,yes,no,cellular,30,jan,73,6,-1,0,unknown,no
32,services,married,tertiary,no,3438,no,no,cellular,28,may,724,26,-1,0,unknown,yes
65,blue-collar,married,secondary,no,147,yes,no,telephone,16,may,264,4,-1,0,unknown,no
88,management,married,unknown,no,4845,no,no,cellular,3,jun,154,1,-1,0,unknown,no
38,management,married,secondary,no,3128,no,yes,unknown,14,jun,14,23,-1,0,unknown,no
59,admin.,married,unknown,no,-2367,no,no,telephone,21,nov,373,5,162,5,success,yes
43,services,married,secondary,no,2022,yes,no,cellular,27,may,504,2,-1,0,unknown,no
31,technician,single,primary,no,-1482,no,no,telephone,6,may,427,14,-1,0,unknown,no
74,admin.,married,secondary,no,-4698,yes,no,cellular,17,apr,343,11,-1,0,unknown,no
54,services,single,tertiary,no,123,yes,no,cellular,16,aug,899,9,-1,0,unknown,yes
75,admin.,married,secondary,no,4824,no,no,cellular,2,nov,487,8,-1,0,unknown,no
38,technician,single,tertiary,no,5845,yes,yes,cellular,23,may,678,26,-1,0,unknown,yes
86,admin.,married,tertiary,no,-110,yes,no,cellular,9,apr,338,7,-1,0,unknown,no
20,admin.,single,secondary,no,565,no,no,cellular,13,may,442,29,-1,0,unknown,no
54,technician,married,unknown,no,5610,no,no,cellular,14,apr,88,15,-1,0,unknown,no
66,unknown,divorced,unknown,no,3433,no,no,cellular,26,jul,285,9,-1,0,unknown,no
36,admin.,married,unknown,no,2890,no,no,cellular,20,may,59,10,-1,0,unknown,no
29,blue-collar,married,unknown,no,1840,yes,no,cellular,21,nov,18,18,-1,0,unknown,no
78,technician,divorced,tertiary,no,3596,yes,no,unknown,12,may,223,29,-1,0,unknown,no
58,unknown,married,unknown,no,1332,yes,yes,unknown,20,nov,394,19,-1,0,unknown,no
50,admin.,married,primary,no,6010,yes,no,telephone,11,may,22,25,301,7,other,no
67,unknown,divorced,secondary,no,1063,no,no,cellular,19,sep,51,22,344,5,other,no
85,blue-collar,married,tertiary,no,1015,yes,no,cellular,10,nov,25,2,303,8,failure,no
88,admin.,married,primary,no,-4744,yes,no,telephone,18,dec,259,22,239,9,failure,no
50,self-employed,divorced,tertiary,no,4596,no,no,unknown,30,aug,21,14,-1,0,unknown,no
41,retired,married,secondary,yes,-1466,yes,no,unknown,3,apr,25,21,-1,0,unknown,no
78,technician,single,secondary,no,-5688,yes,no,cellular,16,mar,79,10,-1,0,unknown,no
78,unemployed,married,primary,no,885,no,no,cellular,18,aug,81,5,-1,0,unknown,no
45,unknown,single,unknown,no,407,yes,yes,cellular,14,nov,210,5,-1,0,unknown,no
75,management,married,secondary,no,2771,no,no,cellular,24,may,8,2,-1,0,unknown,no
60,services,divorced,secondary,no,3369,no,no,unknown,17,nov,246,22,41,1,other,no
58,unemployed,married,secondary,no,-1061,no,no,cellular,5,jul,136,13,-1,0,unknown,no
56,blue-collar,married,tertiary,no,9581,yes,no,cellular,17,apr,50,7,-1,0,unknown,no
66,self-employed,single,secondary,no,817,yes,no,telephone,21,may,273,25,-1,0,unknown,no
34,blue-collar,married,tertiary,no,-3642,no,no,cellular,14,apr,103,21,-1,0,unknown,no
87,technician,single,unknown,no,6170,yes,no,cellular,3,may,453,27,-1,0,unknown,no
87,unknown,single,tertiary,no,3607,yes,no,unknown,25,aug,1173,15,-1,0,unknown,yes
82,admin.,married,secondary,no,2648,yes,no,telephone,15,may,389,27,356,5,failure,no
91,technician,single,primary,no,116,no,no,unknown,12,jul,350,21,-1,0,unknown,no
22,retired,married,tertiary,no,1559,no,no,unknown,17,aug,113,15,-1,0,unknown,no
19,retired,married,secondary,no,-5083,no,no,unknown,26,nov,197,25,-1,0,unknown,no
39,admin.,married,secondary,no,608,no,no,telephone,17,jul,13,6,38,8,failure,no
74,unemployed,single,tertiary,no,8792,yes,no,cellular,24,jul,335,7,-1,0,unknown,yes
83,services,married,primary,no,-1441,no,no,telephone,19,nov,290,4,-1,0,unknown,no
91,management,single,primary,no,1952,yes,no,cellular,27,may,80,4,-1,0,unknown,no
33,entrepreneur,married,secondary,no,-3632,no,no,unknown,7,may,197,1,-1,0,unknown,no
68,services,single,secondary,no,-140,no,no,cellular,26,sep,293,11,-1,0,unknown,no
56,admin.,married,secondary,no,-2373,no,no,cellular,5,apr,118,5,16,8,failure,no
93,technician,single,tertiary,no,2703,no,no,cellular,2,may,333,2,-1,0,unknown,no
57,unknown,married,tertiary,no,2069,yes,no,unknown,16,may,411,5,-1,0,unknown,no
55,admin.,married,secondary,no,-2486,no,no,unknown,30,may,65,5,-1,0,unknown,no
77,services,married,secondary,no,1686,no,no,cellular,13,aug,92,20,-1,0,unknown,no
76,management,single,unknown,no,1793,no,no,unknown,11,apr,132,13,-1,0,unknown,no
27,management,married,primary,no,1946,no,no,unknown,7,jun,69,12,-1,0,unknown,no
81,admin.,single,secondary,no,3983,no,no,cellular,23,aug,385,10,-1,0,unknown,no
80,management,married,tertiary,no,6117,no,no,unknown,3,jul,218,13,-1,0,unknown,no
66,services,single,tertiary,no,-419,yes,no,unknown,6,jul,123,9,-1,0,unknown,no
81,unknown,married,secondary,no,502,yes,no,cellular,5,may,4,5,-1,0,unknown,no
49,technician,married,secondary,no,902,yes,no,cellular,1,may,101,6,-1,0,unknown,no
24,services,married,secondary,no,-2484,yes,yes,cellular,1,may,467,17,-1,0,unknown,no
38,management,married,secondary,no,-1601,yes,no,cellular,18,jun,351,28,-1,0,unknown,no
37,management,married,tertiary,no,3111,no,no,unknown,23,jul,17,5,45,3,failure,no
43,blue-collar,divorced,secondary,no,7196,yes,no,cellular,3,jul,417,28,-1,0,unknown,no
85,technician,divorced,secondary,no,-1696,no,no,unknown,25,sep,50,25,-1,0,unknown,no
32,technician,single,tertiary,no,8301,yes,no,unknown,19,apr,1121,28,-1,0,unknown,yes
31,blue-collar,married,secondary,no,-277,no,no,unknown,10,may,523,11,-1,0,unknown,no
44,management,married,tertiary,no,5057,yes,yes,unknown,20,jul,630,6,-1,0,unknown,yes
57,management,single,secondary,no,2710,no,no,cellular,11,jul,378,9,-1,0,unknown,no
75,technician,married,secondary,no,2006,no,no,unknown,8,feb,320,12,337,2,failure,no
45,technician,divorced,unknown,no,140,no,no,unknown,20,may,72,29,74,2,success,no
43,admin.,married,secondary,no,1469,yes,no,cellular,23,sep,227,4,-1,0,unknown,no
80,admin.,divorced,tertiary,no,-710,yes,no,unknown,11,jun,307,18,-1,0,unknown,no
83,retired,married,secondary,no,4259,yes,no,cellular,5,may,87,15,-1,0,unknown,no
42,self-employed,single,primary,no,4775,yes,no,cellular,22,nov,131,25,-1,0,unknown,no
20,technician,married,primary,no,-529,yes,yes,cellular,24,apr,758,4,-1,0,unknown,no
89,services,divorced,secondary,no,-3499,yes,yes,unknown,4,nov,135,14,-1,0,unknown,no
61,admin.,married,tertiary,no,438,no,no,unknown,13,feb,97,27,-1,0,unknown,no
59,services,single,secondary,no,7387,no,no,cellular,6,jul,29,18,247,6,failure,no
23,admin.,single,unknown,no,2117,no,no,cellular,29,jul,107,17,-1,0,unknown,no
56,self-employed,married,secondary,no,4882,yes,no,unknown,26,jul,244,2,366,9,failure,no
69,blue-collar,married,primary,yes,-1361,yes,no,unknown,2,feb,41,21,-1,0,unknown,no
40,unknown,married,secondary,no,-36,no,no,unknown,25,jul,239,19,-1,0,unknown,no
67,self-employed,married,tertiary,no,489,yes,no,unknown,28,apr,348,29,182,1,failure,no
60,management,married,unknown,no,-2091,yes,no,unknown,25,may,377,22,-1,0,unknown,no
36,management,married,primary,no,1922,no,no,cellular,28,may,1080,14,-1,0,unknown,yes
86,technician,married,secondary,no,-1033,no,no,cellular,26,jul,147,4,-1,0,unknown,no
